,Date,Year,Month,Day,MaxTemp,MinTemp,Rain,Snow,SnowDepth,Wind,PeakTwoMinWind,PeakWindDirection,PeakGust,fog_wt01,thunder_wt03,hail_wt05,haze_wt08,blowing_snow_wt09,funnel_cloud_wt10,damaging_wind_wt11,rain_wt16,freezing_rain_wt17,snow_wt18,HighWaterLevel,MeanWaterLevel,LowWaterLevel
9626,"""1985-05-09""",1985,5,9,27.2,11.7,0,0,0,5.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9627,"""1985-05-10""",1985,5,10,27.8,11.1,0,0,0,5.9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9628,"""1985-05-11""",1985,5,11,30.6,15.6,0.3,0,0,6.2,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.358,177.231,177.059
9629,"""1985-05-12""",1985,5,12,26.7,12.8,2.3,0,0,7.2,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,177.358,177.231,177.059
9630,"""1985-05-13""",1985,5,13,19.4,8.9,0,0,0,4.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9631,"""1985-05-14""",1985,5,14,30,12.2,2.8,0,0,5.1,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9632,"""1985-05-15""",1985,5,15,18.9,10.6,10.4,0,0,4.6,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9633,"""1985-05-16""",1985,5,16,15.6,7.2,16,0,0,4.1,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9634,"""1985-05-17""",1985,5,17,16.7,6.7,0.8,0,0,6.3,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9635,"""1985-05-18""",1985,5,18,18.9,5.6,0,0,0,4.2,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9636,"""1985-05-19""",1985,5,19,26.1,5,0,0,0,5.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9637,"""1985-05-20""",1985,5,20,21.1,8.3,7.4,0,0,3.2,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9638,"""1985-05-21""",1985,5,21,17.8,6.1,0,0,0,4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9639,"""1985-05-22""",1985,5,22,17.8,4.4,0,0,0,3.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9640,"""1985-05-23""",1985,5,23,22.8,4.4,0,0,0,2.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9641,"""1985-05-24""",1985,5,24,25.6,6.7,0,0,0,1.6,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.358,177.231,177.059
9642,"""1985-05-25""",1985,5,25,28.9,10,0,0,0,2.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9643,"""1985-05-26""",1985,5,26,31.7,16.7,11.9,0,0,5.8,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,177.358,177.231,177.059
9644,"""1985-05-27""",1985,5,27,17.2,7.8,10.4,0,0,5.5,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.358,177.231,177.059
9645,"""1985-05-28""",1985,5,28,16.1,6.1,0,0,0,4.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9646,"""1985-05-29""",1985,5,29,23.9,6.7,0,0,0,4.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9647,"""1985-05-30""",1985,5,30,25,17.8,0,0,0,4.4,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.358,177.231,177.059
9648,"""1985-05-31""",1985,5,31,26.1,12.2,0,0,0,8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.358,177.231,177.059
9649,"""1985-06-01""",1985,6,1,26.7,10.6,0,0,0,2.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9650,"""1985-06-02""",1985,6,2,17.8,8.3,0.5,0,0,5,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9651,"""1985-06-03""",1985,6,3,17.2,7.8,0,0,0,4.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9652,"""1985-06-04""",1985,6,4,19.4,6.7,0,0,0,2.8,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9653,"""1985-06-05""",1985,6,5,21.7,8.9,0,0,0,2.5,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9654,"""1985-06-06""",1985,6,6,20.6,3.9,0,0,0,3.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9655,"""1985-06-07""",1985,6,7,28.3,7.8,0,0,0,2,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.367,177.254,177.028
9656,"""1985-06-08""",1985,6,8,35,16.7,0,0,0,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9657,"""1985-06-09""",1985,6,9,29.4,15,0,0,0,4.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9658,"""1985-06-10""",1985,6,10,22.2,10.6,0,0,0,3.7,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9659,"""1985-06-11""",1985,6,11,13.3,8.9,18.8,0,0,6.4,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9660,"""1985-06-12""",1985,6,12,13.9,4.4,0,0,0,3.9,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9661,"""1985-06-13""",1985,6,13,21.7,4.4,0,0,0,3,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9662,"""1985-06-14""",1985,6,14,23.3,8.3,0,0,0,4.1,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9663,"""1985-06-15""",1985,6,15,23.9,13.3,22.1,0,0,3.6,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9664,"""1985-06-16""",1985,6,16,23.3,11.7,0.8,0,0,2.4,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.367,177.254,177.028
9665,"""1985-06-17""",1985,6,17,24.4,16.1,0,0,0,4.3,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.367,177.254,177.028
9666,"""1985-06-18""",1985,6,18,21.7,11.7,0,0,0,4.9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9667,"""1985-06-19""",1985,6,19,22.2,8.3,0,0,0,3.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9668,"""1985-06-20""",1985,6,20,25,6.7,0,0,0,2.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9669,"""1985-06-21""",1985,6,21,28.3,15,4.3,0,0,6.8,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,177.367,177.254,177.028
9670,"""1985-06-22""",1985,6,22,25,15,1.5,0,0,6.9,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9671,"""1985-06-23""",1985,6,23,27.2,14.4,2,0,0,5.2,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.367,177.254,177.028
9672,"""1985-06-24""",1985,6,24,23.3,11.7,0,0,0,4.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9673,"""1985-06-25""",1985,6,25,28.9,10.6,0,0,0,3.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9674,"""1985-06-26""",1985,6,26,31.1,16.7,0,0,0,3.4,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.367,177.254,177.028
9675,"""1985-06-27""",1985,6,27,27.2,20.6,0,0,0,4.9,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.367,177.254,177.028
9676,"""1985-06-28""",1985,6,28,25.6,14.4,0,0,0,4.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9677,"""1985-06-29""",1985,6,29,26.1,12.2,0,0,0,4.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9678,"""1985-06-30""",1985,6,30,25,13.3,0,0,0,4.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.367,177.254,177.028
9679,"""1985-07-01""",1985,7,1,26.7,11.1,0,0,0,2.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9680,"""1985-07-02""",1985,7,2,28.3,12.8,0,0,0,3,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.327,177.227,177.111
9681,"""1985-07-03""",1985,7,3,28.3,11.7,0,0,0,2.4,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9682,"""1985-07-04""",1985,7,4,32.8,16.1,6.4,0,0,6.4,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.327,177.227,177.111
9683,"""1985-07-05""",1985,7,5,25,15,0,0,0,4.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9684,"""1985-07-06""",1985,7,6,27.8,15,0,0,0,3.8,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9685,"""1985-07-07""",1985,7,7,31.1,14.4,0,0,0,4.6,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9686,"""1985-07-08""",1985,7,8,32.2,21.1,0,0,0,4.6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9687,"""1985-07-09""",1985,7,9,32.8,16.7,18.3,0,0,3.2,NA,NA,NA,0,1,1,0,0,0,0,1,0,0,177.327,177.227,177.111
9688,"""1985-07-10""",1985,7,10,26.7,17.2,0,0,0,3.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9689,"""1985-07-11""",1985,7,11,26.1,13.9,0,0,0,2.2,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.327,177.227,177.111
9690,"""1985-07-12""",1985,7,12,29.4,16.1,0,0,0,2.8,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9691,"""1985-07-13""",1985,7,13,33.3,18.9,0,0,0,5.5,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.327,177.227,177.111
9692,"""1985-07-14""",1985,7,14,30.6,20,20.3,0,0,3.7,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.327,177.227,177.111
9693,"""1985-07-15""",1985,7,15,26.7,13.9,1.3,0,0,4.1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.327,177.227,177.111
9694,"""1985-07-16""",1985,7,16,24.4,13.9,0,0,0,3.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9695,"""1985-07-17""",1985,7,17,26.1,10.6,0,0,0,2.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9696,"""1985-07-18""",1985,7,18,29.4,13.9,0,0,0,3.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9697,"""1985-07-19""",1985,7,19,25.6,19.4,0.3,0,0,3.5,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.327,177.227,177.111
9698,"""1985-07-20""",1985,7,20,27.2,15,0,0,0,3.4,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.327,177.227,177.111
9699,"""1985-07-21""",1985,7,21,29.4,16.7,0,0,0,3.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9700,"""1985-07-22""",1985,7,22,23.9,15,0,0,0,5.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9701,"""1985-07-23""",1985,7,23,26.7,13.9,0,0,0,3.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9702,"""1985-07-24""",1985,7,24,32.2,16.7,0,0,0,5.5,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9703,"""1985-07-25""",1985,7,25,29.4,17.8,21.3,0,0,5,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.327,177.227,177.111
9704,"""1985-07-26""",1985,7,26,27.8,13.9,0,0,0,3.5,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9705,"""1985-07-27""",1985,7,27,30.6,11.1,0,0,0,2.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9706,"""1985-07-28""",1985,7,28,32.2,16.1,0,0,0,3.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.327,177.227,177.111
9707,"""1985-07-29""",1985,7,29,30.6,18.3,0,0,0,3.8,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.327,177.227,177.111
9708,"""1985-07-30""",1985,7,30,20.6,17.8,5.1,0,0,4.2,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.327,177.227,177.111
9709,"""1985-07-31""",1985,7,31,20.6,16.7,22.4,0,0,4.9,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.327,177.227,177.111
9710,"""1985-08-01""",1985,8,1,23.9,12.2,0,0,0,5.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9711,"""1985-08-02""",1985,8,2,25,10.6,0,0,0,3.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9712,"""1985-08-03""",1985,8,3,27.2,10,0,0,0,2.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9713,"""1985-08-04""",1985,8,4,22.2,13.3,10.4,0,0,3,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9714,"""1985-08-05""",1985,8,5,27.8,18.9,1,0,0,4.6,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9715,"""1985-08-06""",1985,8,6,30.6,17.2,27.7,0,0,3.6,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9716,"""1985-08-07""",1985,8,7,28.9,13.9,0,0,0,3.5,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.266,177.181,177.047
9717,"""1985-08-08""",1985,8,8,29.4,12.8,0,0,0,2.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9718,"""1985-08-09""",1985,8,9,32.2,13.3,0,0,0,3.3,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9719,"""1985-08-10""",1985,8,10,27.2,16.1,0,0,0,3.1,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9720,"""1985-08-11""",1985,8,11,26.7,13.9,0,0,0,3.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9721,"""1985-08-12""",1985,8,12,31.1,17.8,0,0,0,4.9,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9722,"""1985-08-13""",1985,8,13,31.1,21.1,42.7,0,0,3,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9723,"""1985-08-14""",1985,8,14,26.7,17.8,5.6,0,0,2.1,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9724,"""1985-08-15""",1985,8,15,28.9,16.1,4.6,0,0,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.266,177.181,177.047
9725,"""1985-08-16""",1985,8,16,30,14.4,0,0,0,3.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9726,"""1985-08-17""",1985,8,17,28.9,18.9,0,0,0,3.8,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9727,"""1985-08-18""",1985,8,18,25,14.4,0.3,0,0,4.2,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9728,"""1985-08-19""",1985,8,19,22.2,12.8,0,0,0,3.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9729,"""1985-08-20""",1985,8,20,21.7,13.9,0,0,0,2.9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9730,"""1985-08-21""",1985,8,21,23.3,11.1,0,0,0,2.6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9731,"""1985-08-22""",1985,8,22,24.4,12.8,0,0,0,3.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.266,177.181,177.047
9732,"""1985-08-23""",1985,8,23,26.1,15,0,0,0,2.7,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9733,"""1985-08-24""",1985,8,24,26.1,14.4,5.3,0,0,2.1,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9734,"""1985-08-25""",1985,8,25,22.8,13.3,0,0,0,2.2,NA,NA,NA,0,0,0,1,0,1,0,1,0,0,177.266,177.181,177.047
9735,"""1985-08-26""",1985,8,26,26.1,14.4,0,0,0,1.8,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9736,"""1985-08-27""",1985,8,27,26.7,13.3,0,0,0,2.8,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9737,"""1985-08-28""",1985,8,28,27.2,17.2,0,0,0,2.9,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9738,"""1985-08-29""",1985,8,29,28.3,18.3,1.3,0,0,3.3,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.266,177.181,177.047
9739,"""1985-08-30""",1985,8,30,23.3,13.9,0.3,0,0,3.6,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.266,177.181,177.047
9740,"""1985-08-31""",1985,8,31,25.6,11.1,0,0,0,3.3,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.266,177.181,177.047
9741,"""1985-09-01""",1985,9,1,27.8,18.9,0,0,0,3.4,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9742,"""1985-09-02""",1985,9,2,27.2,16.7,0,0,0,3.4,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.306,177.184,177.035
9743,"""1985-09-03""",1985,9,3,31.1,22.2,0,0,0,6.3,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.306,177.184,177.035
9744,"""1985-09-04""",1985,9,4,27.2,21.7,0,0,0,4.1,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9745,"""1985-09-05""",1985,9,5,33.3,21.7,0,0,0,5.4,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9746,"""1985-09-06""",1985,9,6,33.9,22.8,3.8,0,0,5.6,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9747,"""1985-09-07""",1985,9,7,37.2,22.8,0,0,0,3.6,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.306,177.184,177.035
9748,"""1985-09-08""",1985,9,8,34.4,19.4,14,0,0,3,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9749,"""1985-09-09""",1985,9,9,29.4,18.3,11.9,0,0,4.5,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9750,"""1985-09-10""",1985,9,10,20.6,16.1,0.8,0,0,5.3,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9751,"""1985-09-11""",1985,9,11,19.4,9.4,0,0,0,5.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9752,"""1985-09-12""",1985,9,12,18.9,7.8,0,0,0,4.6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9753,"""1985-09-13""",1985,9,13,17.8,5.6,0,0,0,4.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9754,"""1985-09-14""",1985,9,14,20.6,4.4,0,0,0,1.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9755,"""1985-09-15""",1985,9,15,21.7,4.4,0,0,0,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9756,"""1985-09-16""",1985,9,16,24.4,5.6,0,0,0,3.8,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,177.306,177.184,177.035
9757,"""1985-09-17""",1985,9,17,26.1,13.9,0,0,0,5.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9758,"""1985-09-18""",1985,9,18,30.6,19.4,0,0,0,5.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9759,"""1985-09-19""",1985,9,19,30.6,18.9,0,0,0,5.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9760,"""1985-09-20""",1985,9,20,28.9,12.8,0.5,0,0,5.1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.306,177.184,177.035
9761,"""1985-09-21""",1985,9,21,17.2,12.2,0,0,0,3.8,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9762,"""1985-09-22""",1985,9,22,22.8,15.6,8.1,0,0,3.7,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9763,"""1985-09-23""",1985,9,23,24.4,8.9,3.8,0,0,6.3,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.306,177.184,177.035
9764,"""1985-09-24""",1985,9,24,16.1,1.7,0,0,0,3.9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9765,"""1985-09-25""",1985,9,25,14.4,1.7,0.8,0,0,3.4,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.306,177.184,177.035
9766,"""1985-09-26""",1985,9,26,16.7,5.6,0,0,0,2.7,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.306,177.184,177.035
9767,"""1985-09-27""",1985,9,27,20,2.8,0,0,0,2.8,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.306,177.184,177.035
9768,"""1985-09-28""",1985,9,28,24.4,7.2,0,0,0,4.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.306,177.184,177.035
9769,"""1985-09-29""",1985,9,29,24.4,10,0.3,0,0,4.8,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.306,177.184,177.035
9770,"""1985-09-30""",1985,9,30,16.1,6.1,2.3,0,0,5.5,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.306,177.184,177.035
9771,"""1985-10-01""",1985,10,1,12.8,1.1,0,0,0,4.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9772,"""1985-10-02""",1985,10,2,17.2,1.1,0,0,0,3.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9773,"""1985-10-03""",1985,10,3,20,2.8,0.3,0,0,4,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9774,"""1985-10-04""",1985,10,4,13.9,6.7,19.6,0,0,5.9,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9775,"""1985-10-05""",1985,10,5,14.4,3.3,0,0,0,6.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9776,"""1985-10-06""",1985,10,6,14.4,0,0,0,0,3.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9777,"""1985-10-07""",1985,10,7,21.7,2.2,0,0,0,4.7,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9778,"""1985-10-08""",1985,10,8,18.3,11.7,14,0,0,7.6,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9779,"""1985-10-09""",1985,10,9,16.7,5.6,7.1,0,0,3.4,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9780,"""1985-10-10""",1985,10,10,8.3,3.9,6.4,0,0,3.3,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9781,"""1985-10-11""",1985,10,11,13.9,3.3,1.3,0,0,3.6,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9782,"""1985-10-12""",1985,10,12,24.4,11.7,3.8,0,0,5.1,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.294,177.146,176.891
9783,"""1985-10-13""",1985,10,13,19.4,8.3,0,0,0,1.9,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9784,"""1985-10-14""",1985,10,14,15.6,9.4,1.3,0,0,2.2,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,177.294,177.146,176.891
9785,"""1985-10-15""",1985,10,15,19.4,3.3,0,0,0,5,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9786,"""1985-10-16""",1985,10,16,12.8,1.1,0,0,0,3.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9787,"""1985-10-17""",1985,10,17,22.2,5.6,0,0,0,4.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9788,"""1985-10-18""",1985,10,18,20,15,53.1,0,0,3.6,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.294,177.146,176.891
9789,"""1985-10-19""",1985,10,19,16.7,10,1,0,0,5.5,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9790,"""1985-10-20""",1985,10,20,13.9,10.6,0,0,0,5.7,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9791,"""1985-10-21""",1985,10,21,17.2,6.7,0,0,0,3.1,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,177.294,177.146,176.891
9792,"""1985-10-22""",1985,10,22,18.3,6.1,0,0,0,3.1,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,177.294,177.146,176.891
9793,"""1985-10-23""",1985,10,23,19.4,12.2,1.8,0,0,5.1,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.294,177.146,176.891
9794,"""1985-10-24""",1985,10,24,21.7,5.6,15,0,0,4.3,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,177.294,177.146,176.891
9795,"""1985-10-25""",1985,10,25,19.4,2.2,0,0,0,2.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9796,"""1985-10-26""",1985,10,26,21.1,7.2,0,0,0,4.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9797,"""1985-10-27""",1985,10,27,17.8,5,0,0,0,3.8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9798,"""1985-10-28""",1985,10,28,11.7,5,0,0,0,5.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
9799,"""1985-10-29""",1985,10,29,14.4,5.6,0,0,0,4.6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,177.294,177.146,176.891
